dataset,method,method_label,raw_method,engine,configuration,alpha_mode,prescribed_alpha,harmonics,base_configuration,D0,alpha,noise,seed,pressure_prior,pressure_prior_label,pressure_source,n_spatial_problems,D0_hat,alpha_hat,D0_interval_low,D0_interval_high,alpha_interval_low,alpha_interval_high,median_relative_D0_error,median_alpha_absolute_error,median_velocity_relative_rmse,D0_coverage_rate,alpha_coverage_rate,boundary_hit_rate,median_D0_interval_width_decades,median_alpha_interval_width,dashboard
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.00012589254117941674,1.0,7.943282347242822e-05,0.00019952623149688788,1.0,1.0,0.4125375446227554,1.0,1.645711533662127,0.660377358490566,0.0,0.018867924528301886,0.3500000000000006,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.0001,2.0,4.466835921509635e-05,0.00017782794100389227,2.0,2.0,0.4125375446227554,0.0,1.8631189065870728,0.9622641509433962,1.0,0.0,0.6499999999999995,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.0001,2.0,5.623413251903491e-05,0.00012589254117941674,2.0,2.0,0.20567176527571782,0.0,2.072526446684906,0.8679245283018868,1.0,0.0,0.40000000000000036,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.0001,1.9000000000000004,3.9810717055349695e-05,0.00017782794100389227,1.5,2.5500000000000003,0.4125375446227554,0.19999999999999973,1.7682506372027305,0.9622641509433962,1.0,0.0,0.75,1.0500000000000003,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,53,8.912509381337459e-05,2.0,5.623413251903491e-05,0.00014125375446227554,1.7000000000000002,2.25,0.20567176527571782,0.09999999999999964,2.008756123706782,0.8679245283018868,1.0,0.0,0.40000000000000036,0.5499999999999998,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00014125375446227554,0.0,7.079457843841373e-05,0.0002818382931264455,0.0,0.0,0.5848931924611142,2.0,1.8128719608464146,0.660377358490566,0.0,0.018867924528301886,0.6000000000000001,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00014125375446227554,0.0,8.912509381337459e-05,0.00019952623149688788,0.0,0.0,0.5533164078490366,2.0,1.828668959729466,0.6415094339622641,0.0,0.018867924528301886,0.39999999999999947,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1,alpha_prescribed_1__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00012589254117941674,1.0,6.309573444801929e-05,0.0002511886431509582,1.0,1.0,0.5533164078490366,1.0,1.6806813249235972,0.6981132075471698,0.0,0.0,0.5999999999999996,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00012589254117941674,1.0,7.943282347242822e-05,0.00019952623149688788,1.0,1.0,0.4125375446227554,1.0,1.6457117422566439,0.660377358490566,0.0,0.018867924528301886,0.3500000000000006,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0001,2.0,4.466835921509635e-05,0.00017782794100389227,2.0,2.0,0.3690426555198071,0.0,1.8153395713226035,0.9622641509433962,1.0,0.0,0.6499999999999995,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0001,2.0,5.623413251903491e-05,0.00012589254117941674,2.0,2.0,0.12201845430196295,0.0,1.9543051210704323,0.8679245283018868,1.0,0.0,0.39999999999999986,0.0,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0001,1.9000000000000004,3.9810717055349695e-05,0.00017782794100389227,1.5,2.5500000000000003,0.4125375446227554,0.19999999999999973,1.7682098078182702,0.9622641509433962,1.0,0.0,0.7500000000000004,1.0500000000000003,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0001,2.0,5.623413251903491e-05,0.00014125375446227554,1.7000000000000002,2.25,0.20567176527571782,0.09999999999999964,2.00942148361779,0.8679245283018868,1.0,0.0,0.40000000000000036,0.5499999999999998,../bayesian_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.00019952623149688788,0.0,0.00019952623149688788,0.00019952623149688788,0.0,0.0,0.9952623149688786,2.0,0.3714723209730909,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.000223872113856834,0.0,0.000223872113856834,0.000223872113856834,0.0,0.0,1.2387211385683397,2.0,0.41364552031438284,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.00017782794100389227,1.0,0.00017782794100389227,0.00017782794100389227,1.0,1.0,0.7782794100389226,1.0,0.1747296637771724,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.00017782794100389227,1.0,0.00017782794100389227,0.00017782794100389227,1.0,1.0,0.7782794100389226,1.0,0.2132362881614103,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.0001,2.0,0.0001,0.0001,2.0,2.0,0.0,0.0,0.002159997153709671,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.0001,2.0,0.0001,0.0001,2.0,2.0,0.0,0.0,0.0020570012051667336,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.0001,2.0,0.0001,0.0001,2.0,2.0,0.0,0.0,0.002159997153709671,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,1,0.0001,2.0,0.0001,0.0001,2.0,2.0,0.0,0.0,0.0020570012051667336,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-04_a2_n10_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.00012589254117941674,0.0,1.778279410038923e-05,0.0003548133892335753,0.0,0.0,0.7488113568490418,2.0,1.9644149686467582,0.8301886792452831,0.0,0.018867924528301886,1.1500000000000004,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.00015848931924611142,0.0,4.466835921509635e-05,0.0002511886431509582,0.0,0.0,0.5848931924611142,2.0,1.650909814505416,0.6981132075471698,0.0,0.018867924528301886,0.6000000000000005,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,1.0,H1,alpha_prescribed_1__h1,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.00012589254117941674,1.0,1.2589254117941661e-05,0.0003548133892335753,1.0,1.0,0.5848931924611142,1.0,2.5690980527058107,0.9056603773584906,0.0,0.018867924528301886,1.25,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.00014125375446227554,1.0,3.9810717055349695e-05,0.000223872113856834,1.0,1.0,0.4125375446227554,1.0,1.6456955792179397,0.7924528301886793,0.0,0.018867924528301886,0.6000000000000005,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.0001122018454301963,2.0,1e-05,0.0002511886431509582,2.0,2.0,0.2920542156158627,0.0,1.9434906806496528,1.0,1.0,0.0,1.2999999999999998,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.0001,2.0,3.9810717055349695e-05,0.00015848931924611142,2.0,2.0,0.12201845430196295,0.0,2.2324663631952473,1.0,1.0,0.0,0.6000000000000005,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.0001,2.0,1e-05,0.0002818382931264455,1.4000000000000004,2.95,0.4125375446227554,0.20000000000000018,1.963679018218639,1.0,1.0,0.018867924528301886,1.3499999999999996,1.5499999999999998,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.0001,2.0,0.1,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.0001,2.0,3.5481338923357534e-05,0.00017782794100389227,1.6500000000000004,2.45,0.2589254117941674,0.10000000000000009,2.3107005448998867,1.0,1.0,0.0,0.6500000000000004,0.8500000000000001,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.00012589254117941674,0.0,1e-05,0.0003548133892335753,0.0,0.0,0.8587462455377245,2.0,1.9613320168970414,0.8113207547169812,0.0,0.05660377358490566,1.4000000000000004,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.00015848931924611142,0.0,4.466835921509635e-05,0.0002511886431509582,0.0,0.0,0.7782794100389226,2.0,1.6586443725994124,0.6981132075471698,0.0,0.018867924528301886,0.7000000000000002,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.00012589254117941674,1.0,1e-05,0.0003548133892335753,1.0,1.0,0.6451866107664246,1.0,2.6184030320660225,0.8679245283018868,0.0,0.07547169811320754,1.4500000000000002,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.00014125375446227554,1.0,3.9810717055349695e-05,0.000223872113856834,1.0,1.0,0.5848931924611142,1.0,1.645658740465588,0.7735849056603774,0.0,0.05660377358490566,0.6500000000000004,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.0001,2.0,1e-05,0.0002511886431509582,2.0,2.0,0.3690426555198071,0.0,1.9434817080261253,1.0,1.0,0.03773584905660377,1.4000000000000004,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.0001,2.0,3.9810717055349695e-05,0.00015848931924611142,2.0,2.0,0.20567176527571782,0.0,2.2398194917380154,1.0,1.0,0.018867924528301886,0.6500000000000004,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.0001,2.0,1e-05,0.0002511886431509582,1.4000000000000004,2.95,0.4125375446227554,0.20000000000000018,1.870164861696014,1.0,1.0,0.07547169811320754,1.4000000000000004,1.5499999999999998,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.0001,2.0,0.1,42,none,No pressure prior,,53,0.0001,2.0,3.1622776601683795e-05,0.00017782794100389227,1.6500000000000004,2.45,0.2589254117941674,0.10000000000000009,2.3449681949514916,1.0,1.0,0.0,0.75,0.7999999999999998,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00012589254117941674,0.0,1.584893192461114e-05,0.0003548133892335753,0.0,0.0,0.7488113568490418,2.0,1.93526543058188,0.8113207547169812,0.0,0.018867924528301886,1.2000000000000002,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00015848931924611142,0.0,4.466835921509635e-05,0.0002511886431509582,0.0,0.0,0.7761278861431663,2.0,1.650523106801362,0.6981132075471698,0.0,0.018867924528301886,0.6000000000000005,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1,alpha_prescribed_1__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00012589254117941674,1.0,1.2589254117941661e-05,0.0003548133892335753,1.0,1.0,0.5848931924611142,1.0,2.5780333898741277,0.8867924528301887,0.0,0.03773584905660377,1.2999999999999998,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00014125375446227554,1.0,3.9810717055349695e-05,0.000223872113856834,1.0,1.0,0.4125375446227554,1.0,1.645699173897182,0.7735849056603774,0.0,0.03773584905660377,0.6000000000000005,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0001122018454301963,2.0,1e-05,0.0002511886431509582,2.0,2.0,0.2920542156158627,0.0,1.943493396475826,1.0,1.0,0.0,1.2999999999999998,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0001,2.0,3.9810717055349695e-05,0.00015848931924611142,2.0,2.0,0.20567176527571782,0.0,2.2286111457330398,1.0,1.0,0.0,0.6000000000000005,0.0,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-04_a2_n10_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.0001,2.0,0.1,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.0001,2.0,1e-05,0.0002818382931264455,1.4000000000000004,2.95,0.4125375446227554,0.19999999999999973,1.9531065982388325,1.0,1.0,0.018867924528301886,1.35,1.5499999999999998,../linear_tile_gpu/pl_d1e-04_a2_n10_s42/alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
